랭킹,상품명,가격,리뷰,구매건수,찜하기,스마트스토어,쇼핑몰,배송비,용도,부위,중량,등급,링크
86,[성강한우] 육회 반반 세트 (1등급 한우육회 250g+비법소스40g)x2팩,31090,6,,1,0,11번가,0,,,,,https://cr.shopping.naver.com/adcr.nhn?x=Yp2PvixoEy6PIsQxWMRzt%2F%2F%2F%2Fw%3D%3DsRReTVIZSg1HhyqJ43KFBalYUxeZ99c8Rzb1kETAyRkI1sxCPBVdKiUWjRfkME5hBeGVtR6LJEf6OOYxLsJVsnMi30QtKP1mA7BYZPpxeJLceHZ5T6o%2FKOxB%2BF2EdwDbSz7Xa9VZxhQ%2Baxg1Dtdr0y%2Fn7SqmUlGulKwYnTgMlJnlg%2BkG1ToYiYrjB2KxdhUqT9rQAXpDKRMVfvgd%2FVpoSlfrFCkRDXOYKTjlHkw%2BH%2FWkPwdOuwGUEkNNrvNGoLr883scjQ60F8P86jm%2BgPH1shf5rEtCfH5TU9mt%2BnHjvxunJkTUJLwwQC6YAB9X2c31ZIU6BPbywkIQKtvj0W5MI2MHPv45Edr5fvvv%2FlTzZa4XSsTcTd5lQoZcySaOEK2thRSo9W6id1Jtzlt7Mb9O3Ese9j9TM33g7MivnAbc9%2BIBZFM74%2FOlAcSpjAycekxcT1oJdzhlTqmfYMaaviAkzLMpUtmPpICigzilKMFmXotsqf0gkmH2lvgO3V6dyZHwDtzqTsSHcUyzdt2asc7Kale%2B8ig9m%2B%2FIXlZu5Vbzd7Pn2aEIFG9nfBa%2Br8m70vsTUrw3nQNi%2FYRlsjD4unM5R2dDobvkjti1CyOQTRfNBbTo21LdgAdn7ESiqvltnTByRZTc3SRYJKEdTDi92W%2BhFhdA%2BrLf4JWhEf9DBC6YNse0nkAp%2BxFxDysM6A35rRZg55Hv1T%2FoDPeAT2ZD%2BWCfnsQ%3D%3D&nvMid=30244228414&catId=50004654
87,다함정육 한우 냉장 육회 120g+120g+파채+특제육회소스+물육회육수,17000,11,,36,1,다함정육,0,육회용,기타,240g,,https://cr.shopping.naver.com/adcr.nhn?x=pjsrc%2FQU28KOuiqL7uLksv%2F%2F%2Fw%3D%3DsYKHrwroG1U9rUddDN5oxd%2F6pbw6lvdM1vfDDnH5ntok2T%2B2I7vM1lywjaE2447yKKuGeKUi18YFcIJ89ylYEw9yGaSr%2B0dRu37W7MMIB4NEaKnS7qDzT33%2Bj2nEMp8lH12MfoByEVIL8ZK1KbamffUg8TaDtN6tgOxgWjMS7RrXR%2BWj6NVLAZzX8DAsIok2ky7WsjvL6fGBruqRzbSMBoQdLXoybizBOVFY0bnGAXBs7S9suINWQWn0%2BJZR19tqi%2BShMsXkaEi%2Bjx1K9ieUAByFOgT28sJCECrb49FuTCNjBz7%2BORHa%2BX777%2F5U82WuFRDpykpOqWZgZqWcBmVwRDdS%2BQFJEJCXuZeW4mDhnnnbe4U7u0I%2BYpL6G0W07FplvKIEPy9huh9JNuR6eleqJXvamRRATtUx98iaXb%2FdjS%2FkZYK6769iL%2B4NdDDl7BI8U9FMWceTLoVvlSdtaQ9IoVG3jdLeV9AW56Gc5XRXuBEhlxUeyPtvAB%2BNDGsvWcF%2F0lLC%2FaqjVl1h%2B23e2S5Fhik50rH3V58KOKYeflWMpJZsoBADA%2BrQTD50UZPWSs%2FVicTE2rvyxTzEk6mhndeXn%2FYOuAKV6RXG1Is03XJLviBc6wjWUN%2FT95P8hDhOJe4dIppkIUdgvSVPI2JBT%2BCwIRZutHM%2BCnvSmW1fES%2BbbuJDNjqh%2FZemCCOboDhnweAmG&nvMid=83985838102&catId=50004654
88,국내산 냉장 소고기 육회 300g+육회소스2개,11090,131,,0,0,G마켓,3300,,,,,https://cr.shopping.naver.com/adcr.nhn?x=RI3Xha%2FGwkmQPqpNjgXw2%2F%2F%2F%2Fw%3D%3Dsu7OVkdnoerP1keoFVU2%2BCokPmppneBJqORv0SGG3xuS%2BujfgJbNMB2WWL70VDrke%2FuVq5czkW8zWnqBoU8VN90gAn8lD2%2BxrgblrBqYwPdUckd9Ca%2FSccvvQHwZvN6rSgscCEkwjLuAZ1p0PpoBSssgUIKB1YR5p0GrVdUNPDv1Sc31UGbO8uJDnNnZApXkodOj4ZqTlf6mO0q5CMai6BSAIegIogJ%2BetkWSXMqEAt3yzdARz4gqMPwI0MBYvqgOmXeoP6krYsl9VPgF1sBYUlPN3UUj%2BtBUmW5nsBj9c4UsGzNzrHwv7ePrzQNvhlYg8tiHIrqHY0irb67E1TV95XjVwE7NvwMnG1K0uufOttb84irqoupb5cHtoCFQH9lAJV03cukp%2F9sq6JmLvPVclIyIUPDFK%2Bn1tbyJ%2BLzCFoobhn5xoMpRDBq6UuRQISu5r3hl1ddtdDEIo6lYANZaA5BkKB7yGPELwpMpMpctIVPG%2FX3t%2FKNhLJcWuuhZgRR29eu%2FmqYi2VgOE9d23bcCR6RYAgNKNSntWQv%2FA6PCl62te35lNBXgQN%2BJVfmXzFECKeLretDtT98ZeLpecw7%2Faf2H%2FnbAMeIviH11HlQ%2FvcY4qWvKxCpU5gZaZ0deAD9HfAl5dudTqZlos35c9ihFnFoNu4lEL4UADgEPDds5lo5P8Py3iM%2FewxV71ac91jGbxyAhEKTy%2B0Zvtn8oYxIR0Q%3D%3D&nvMid=31435740535&catId=50004654
89,"[다함정육]한우육회+인기만점중독소스+파채, 다함정육",15000,149,,0,0,아이디어스idus,2900,,,,,https://cr.shopping.naver.com/adcr.nhn?x=RTYtZHQUeyHaYeR4QPOo8f%2F%2F%2Fw%3D%3DsALvYGjvn86GUz54HiIbW6ACNJQChoRyjXnCCE77GPwo2T%2B2I7vM1lywjaE2447yKXqOeniPRpoh1YtD%2B%2FKOIW9yGaSr%2B0dRu37W7MMIB4NEaKnS7qDzT33%2Bj2nEMp8lH12MfoByEVIL8ZK1KbamffUg8TaDtN6tgOxgWjMS7RrXR%2BWj6NVLAZzX8DAsIok2kEIErEwO2aUWc%2BsKemqK3qGTbyEoLhxAXOrFHRIOeErJEONWMKVYMNOwvwtDDRHW2%2FjAOdt1ANmo4kSkdmxheeM%2FhNAchbVR9WlyhENlqnkTX%2FliqglJclddNXVYFEemp%2FGd%2FrsqHplDx2ancohmGmsVIEcmhswNDXuSuQJb1e5AombeHex0MBnFSYN9Xh3ZCyRud84Lq%2BW2Z4m1vPOUpTTJryPqsD58g4IZrQ6X5DOO54J8UO7LDGXdPU9Do8oyMXmq0wb8nQ9S1CNyVqQgAyF3eNlzX60%2Bm2o3WKHGE1faGnzVREFCIq263v%2B8afdeoIvqsuIvkWBzuDvD5f3gldDJKFMIaf8Bn4kmB%2BiCSt2oVlyFDCq%2BZVFE5vJHx3cUBYCW7%2FC2as%2Bm2f%2B5MmuB3v%2BEDA3Qo5E9IYpSTLuM75Sl0q%2FSujFBrB9C5vpARmN0Ga0%2BOw8Vn0psf%2BimJ2qJqckdL5ywbNYlkDaGakHdyjIAqkQ6rXkbPdKOMu%2Fp%2FjIpOpuC53R0%2FOw6ENKuJlphttxjR8r9oJpAyMZevY4g6t2UXNye9k3akbXZcS5H%2FclHebNMfyhRguxyMSWfI3v4nLua7Vd7TzrwK3%2FXBDCQ550AIoidcWYipsO090QA8xs45QdAiJdwXirBRdnaxfvrBbw%3D%3D&nvMid=26283171464&catId=50004654
90,소근소근 한우 1등급이상 육회 300g / 소고기 육회소스,18900,193,,1,0,11번가,3300,,,,,https://cr.shopping.naver.com/adcr.nhn?x=WeuMBjSY1NQmyzYWI3701P%2F%2F%2Fw%3D%3Ds4v5iE4nCehFX94xOKj0xWCjo8FNwuOq9QSAFTXi3o1WodLwaH8HlFc8KfVNO05t%2F%2BIQxILazxixU8vdDeAfLtsi30QtKP1mA7BYZPpxeJLceHZ5T6o%2FKOxB%2BF2EdwDbSz7Xa9VZxhQ%2Baxg1Dtdr0y%2Fn7SqmUlGulKwYnTgMlJnlg%2BkG1ToYiYrjB2KxdhUqT9rQAXpDKRMVfvgd%2FVpoSlfrFCkRDXOYKTjlHkw%2BH%2FWkPwdOuwGUEkNNrvNGoLr88sIQIWKIKg%2Frxjo1PDszQxKgFBCbbuiik0rQ1y1RxRYHJkTUJLwwQC6YAB9X2c31ZIU6BPbywkIQKtvj0W5MI2MHPv45Edr5fvvv%2FlTzZa4X%2Fv72cOEwkXil3DkFpWLjcbsVfuhQ%2F0DUT7iWW6HMAPse9j9TM33g7MivnAbc9%2BIA1104sad5AHCov9Lndi9ckDnPVmvZwBJaGzC6SzSFm31Xf1RzJF07E3mV3JTIJEO6n6fwBM3d62ngx2vRUujq8nkkKlaU0aktjMP%2BQtv7ZkD%2F67%2BbHYq5owybtlHPpk6KRMOh6OfCnzP1SGDWXqNVs8Tt8JfIssA1%2FvBWcrs0keyrJQqNX7Yw7i%2FUDC0U6irOr7VAb36ErED7xDOmVlGU65gb3USFz750A2wMs7gME9cb5wE0kmnr1XWH5%2BdB1bZgDfkLIyuldBS3f8m8e6nLmzUhNzs2VE%2B%2Bisqs3JAEppg%3D%3D&nvMid=27331695001&catId=50004654
91,한우 육회 1등급 200g 소스포함 이유식 우둔살 뭉티기 육사시미,11300,185,193,57,1,한우공방,3000,육회용,"우둔, 기타",200g,1등급,https://cr.shopping.naver.com/adcr.nhn?x=gxAM6zUCWF1LpFtBuhqaGP%2F%2F%2Fw%3D%3Dsw2jN8tvgo2ZNfXTlzJfReayh%2BncU5YrR2S%2BoCpF8jcE2T%2B2I7vM1lywjaE2447yK6pcCnzpLBGDypYRkqI4a%2BNyGaSr%2B0dRu37W7MMIB4NEaKnS7qDzT33%2Bj2nEMp8lH12MfoByEVIL8ZK1KbamffUg8TaDtN6tgOxgWjMS7RrXR%2BWj6NVLAZzX8DAsIok2ky7WsjvL6fGBruqRzbSMBoQdLXoybizBOVFY0bnGAXBs2vppST5PKSVxxgJFAI6ShgVGbdLcGZQHNea24al8yhCFOgT28sJCECrb49FuTCNjBz7%2BORHa%2BX777%2F5U82WuFRDpykpOqWZgZqWcBmVwRDTikDLUDCALaVJg2TgqW2cE21fLi3HoYAvFFoiY%2FA5uRKIEPy9huh9JNuR6eleqJXmdAm7ad3eNn7JT%2Bbia3CWS7cL4oGhdXvjOjRZlBE6rshWjDdxmF7rSPWJc74q2VSvGYkAsd8pQr%2Feog3GJlcGYBeSUXPk9BNcMcZsFI10W%2Ff2is2lhJQVXwzCQ7GaSbH%2BE6MOQ%2FjjK4hHCTBXkyr3Z1eYUlV5XuKbgsfBtaj8YvjWAffvRI6Yuxepgxu%2FmUj6vtUBvfoSsQPvEM6ZWUZTqDZ26Cyqd%2F4LaM03upSAHcreGOxl53zf8%2BpAnsDInfyZVmZAx07r3mrj7m98JuxsSFbDf4gHI5rSMJU1BWcIOg&nvMid=83198153231&catId=50004654
92,[RED PLATE] 한우암소 1등급육회 300g,19800,110,,1,0,퍼밀,3000,,,,,https://cr.shopping.naver.com/adcr.nhn?x=xuv%2Fv6vtoAOefWDvCQJO3f%2F%2F%2Fw%3D%3DsPdcFvnGLk8SDqWknhR%2FvafJtZmLd0h8r%2B9fCo%2F7wWT82T%2B2I7vM1lywjaE2447yKEHO1Pxpf%2BPFOVTyvGkbb9tyGaSr%2B0dRu37W7MMIB4NEaKnS7qDzT33%2Bj2nEMp8lH12MfoByEVIL8ZK1KbamffUg8TaDtN6tgOxgWjMS7RrXR%2BWj6NVLAZzX8DAsIok2kFzGiKLQt6pleCI8g1HFktwJjof8XVaJXPKbaZquy%2BWwU5JZaej1eU451pttewuZV2XZF%2BMzPQXOuspCkkEUQqHxjvlgRjva7Qkyfjw2VfAGHueuDYccwFIJCUGN9K3tGrglnk3HL7w6YP8z50IjB3WRfVWpkCdTysVCtNw5f%2F0kHAjqQHciTbCxo3KV08c3j1zQ1C2gkXOQyiegOl9iVjtHrKOwrL3VsllVVhHWcEFRJGwRza7hoqeIcxVginVcxUdqVuXB2nuDEsvepagkx7JCyJ%2B2bkqevtIzwjEBPoXfvt2qqnV5Dvd2KvlYKG32MujvWoLU1mrdfs%2BEsxse0L9J%2FhO3vXVwvYJMYBhGhUEJD4P%2Bj2CVvS6QkrpszyaIoCuwrUM2Vi5bq9fxYHuPhKTkBPObtg6W92iCgujmOU4py4CbVCwUMvB4f8b1pToRUykcr6vnw1LOtzksWH5gNV99HI8b2mfcx%2Btub091oSqExnJwIpNmiwUAQvbV4mcRQ6Ejhu7aPsPoRL2TIfP3ZlvWqy9f4D7j7BxnszUTLEcHnD%2FlGCf%2FvJlGJHcUPqf2Qd5bT6fUJyNAXOrT7EZQA5gGRjPUaZ5iJheCiKIsi7LF8CXl251OpmWizflz2KEWckBbHnKEsIilm4lk0lj5Mci4FzDJwwqVIftgEUw2G%2Fu3HICEQpPL7Rm%2B2fyhjEhHR&nvMid=19305824511&catId=50004654
93,1등급 한우 육회 & 사시미 400g (암소),38800,13,6,0,1,초은농장,3500,육회용,기타,400g,,https://cr.shopping.naver.com/adcr.nhn?x=PcsuHUoFCzykBgbIwzhIvf%2F%2F%2Fw%3D%3DsWUQFNh3s0v2jTYagaGDubLi%2Bxr3w6BwzpHnu4yDZW8S%2BujfgJbNMB2WWL70VDrkeKQ%2FIZetY5Jd1eLursY3Tb0gAn8lD2%2BxrgblrBqYwPdUckd9Ca%2FSccvvQHwZvN6rSgscCEkwjLuAZ1p0PpoBSssgUIKB1YR5p0GrVdUNPDv1Sc31UGbO8uJDnNnZApXkorFRN%2BLM1yJAr78kyjmQeuVavFoQZioHQNBzgV6NBWA6Hn6DMt8SGKlQRSrUj5YcFp1%2BEt41uDJK%2Bm25ohyYLQ%2FziKuqi6lvlwe2gIVAf2UAlXTdy6Sn%2F2yromYu89VyUPtypD4d7D2h0%2FZHkJQK%2BN%2B92NfOnSP6CwqyOp55OMcB%2FlLnJwMa7Bt8R2%2FUDqQrC759x9MquvXAM9FDedeLWBxj3mi6R%2FDsaMpUg%2FMxoFYNAm8cE9nmIyKeoC2C0PNV1xnrVN%2F8bMwEIZYQhKh1p0GsQAojcl0G9Fppr6CzS%2FeSNvAcqmOSPTeuiOH0uXdEQ9dbJF9EMnCxGaimaMhWz0ICRpEb2miBSenkusCnFxuMvNhlgOcZPOYZA2rY17MbMY076P6R%2Btr4ILIu3r%2F%2FVC8hieHOHOaWhG0Kx%2FueGutJWhZ3SMHTcLlpircdRzUgq1JIslBmdxaTx7xO1%2BPPoWw%3D%3D&nvMid=11276273148&catId=50004654
94,[박판호순천한우] 한우 육회 육사시미 뭉티기,10900,2,,3,1,박판호순천한우,3000,육회용,우둔,300g,,https://cr.shopping.naver.com/adcr.nhn?x=xoGEqNbreFySA68ddGEYQP%2F%2F%2Fw%3D%3DsZmWjMOblnAQYZUnE%2B%2F3F4NRgpSeNk%2FTFqRu2iZPbXlCk5X2JRgAMpXMWke7HgHVj1WgLw5dTeiq9BhurGzcSAsi30QtKP1mA7BYZPpxeJLceHZ5T6o%2FKOxB%2BF2EdwDbSz7Xa9VZxhQ%2Baxg1Dtdr0y%2Fn7SqmUlGulKwYnTgMlJnlg%2BkG1ToYiYrjB2KxdhUqThNAWEw0JCsb7LJXBJqKWV9015zgK%2BP5r4ZCysDfiDpXsoYZVrF1a8ytp4LnJzIta2c2jhV2QG7qnkVzyezkU%2BKsJF1TG8DXvuOXRWh2aiSE1QmeK3ZPITzKHcbEnR%2BI8WqoirW9l2jxyXfNhUWzeY2blmlNtUQ9qwSOndyypdG1XfqiCwBtPYYwEdSt6i2JAlIBpTXHoREHjEtJFRdd4j5cFSNRuRrPqNsoWcLydtcJTx9O0ZXWT74Dxp8J4VYefeB9gUbCU%2BmS4zfn1ojMGNcrmqmTU8kVoGYHp%2FVtgi01wPhekbtyNJizdgAwJ1l1UA9E55JJzOT74xdn1HKWMY5%2FqnDRuJC3VQBYr6gR%2BRm58wHHRy3%2FEdW0%2F6it%2F4a3IRhw8sEn3svbMVHrBLsu%2FWzZ7FLZ9g3bsDOT4xZACq2vLZyM9Zkxz%2BDpXwJrY5DgizY6of2Xpggjm6A4Z8HgJhg%3D%3D&nvMid=83583568791&catId=50004654
95,한우 육회200g,12900,86,,1,0,G마켓,0,,,,,https://cr.shopping.naver.com/adcr.nhn?x=c%2BIQnkdCkXBGlTibZ8C%2BLP%2F%2F%2Fw%3D%3DsoLr%2B5W%2B9%2FvrN91VjmhXeyOlmF96Su%2FBL%2B1Y8hLaZPkJvxAXzF6PXeMif%2BCBZw%2F3%2Fy93mUHBl58ny2zU575Cn1Mi30QtKP1mA7BYZPpxeJLceHZ5T6o%2FKOxB%2BF2EdwDbSz7Xa9VZxhQ%2Baxg1Dtdr0y%2Fn7SqmUlGulKwYnTgMlJnlg%2BkG1ToYiYrjB2KxdhUqTiitfm6Qka7O4iP1S2SMrm2Bq5AcTXrN%2FKy6R9F8ADBkEkUcBJ6Hon1%2BRG%2BgmR%2FHehGUviyg8X1aXQ3A7xnl1IaCXTwDpHBGpLP3KbwOUQbI9WDAucDm355eDeSbA6BughpAOI91nXqeGxQ0HL4XSOdjIhCW5acpUV1LcXkcr3Pfffisv5tHfoGFh7RH%2BtSaOAFJNLWxG%2Fj2gEfGb7GroeHQ7d9FlPnIil%2FzaxzrX10k7F5cmX8IVoTq6NTaD6rfzIvqsuIvkWBzuDvD5f3gldNsYreravYkqne2%2Fr4toGrd2Mu61t4DaYNzFeBsrv6k74scSU0sUkRx%2B5jqdagAdBygEAMD6tBMPnRRk9ZKz9WI5Q48Qqebgl9pqN0J9SvGTg64ApXpFcbUizTdcku%2BIF%2FyLXDbhd3H2tvUrfOj45heQbT5dcrfnslfQDog2kJvh7yoV1n2PvIbUjbASbHn%2Buwau4fTwOUqyF63FjwpQRls%3D&nvMid=32556140918&catId=50004654
96,[소근소근] 국내산 냉장 소고기 육회 300g+육회소스2개,12510,88,,0,0,롯데ON,3300,,,,,https://cr.shopping.naver.com/adcr.nhn?x=eWrTyrjuttM%2B6ic8mNK2M%2F%2F%2F%2Fw%3D%3Dso8GfU2gNY5zn%2FqY1vqMIQIzTNsT4Z1MnI9Gh8j8kh9k2T%2B2I7vM1lywjaE2447yK5%2F1rIO6VXdUoUZuPjIOtF9yGaSr%2B0dRu37W7MMIB4NEaKnS7qDzT33%2Bj2nEMp8lH12MfoByEVIL8ZK1KbamffUg8TaDtN6tgOxgWjMS7RrXR%2BWj6NVLAZzX8DAsIok2kc%2B3jL82KYMDSV82I86bDMo16BFlSH%2FKx2tgGLuriHlkfb3Mg8sFwN8SDK2jIVqKgGmg8goB%2FocijplOtXUo13VGLJu2ahMfihD0IJtmP3Ft%2BUx9o5fMCzoM3T5lLKrtHT%2F4mBW9kBBYTrCV1JIoJP3%2B06AmmEffVyPw6Imc1GGE39lIyXIddO1CL9dJ0%2FqclMmvI%2BqwPnyDghmtDpfkM47ngnxQ7ssMZd09T0OjyjIxearTBvydD1LUI3JWpCADIHaYClpIVjOcAfsxJ%2FxAimIT%2BfRQDlgoXWqdKpI6OukXyhfTCbUqSb6%2Fe8k7hN9yEmaaVG%2BWOaQdaGDhc0GrZNowefsEME1qpc2agpsB5My%2BZaDBqNObsbqmLJ2i2UxWWqrBfVB3ts%2BP5ewsm%2BxESXFRLdQG%2BgmUibOOFI33ZI%2BW%2FE1aGK5TtTLga%2Fzyt%2BjV%2F1j5r7MCHMd8OfarpPDZL6GG74csVw0JRK3z6YlyPMZ6qlmp0QL0GFBRdLvkON4Vry9O26Di8KMS%2BiGo7JDPn2R1GmR2y1oHS1C2UU6pKi%2F4jRPv%2BN76zs7gbLiqhA0ppzY6of2Xpggjm6A4Z8HgJhg%3D%3D&nvMid=31965099870&catId=50004654
97,투뿔 한우 수제소스 신선한 당일도축 눈꽃 육회,18000,14,,102,1,종원이네 대박축산,4000,육회용,우둔,200g,,https://cr.shopping.naver.com/adcr.nhn?x=jbzNy%2F4wvK4TfaBrKjWwif%2F%2F%2Fw%3D%3Ds1QOKNp4PR6F4hITDTN4D1dQxowxs4iEyId3zdAIAkAU2T%2B2I7vM1lywjaE2447yKSJ2xJCSsg3PQcl9RDVN6hdyGaSr%2B0dRu37W7MMIB4NEaKnS7qDzT33%2Bj2nEMp8lH12MfoByEVIL8ZK1KbamffUg8TaDtN6tgOxgWjMS7RrXR%2BWj6NVLAZzX8DAsIok2ky7WsjvL6fGBruqRzbSMBoQdLXoybizBOVFY0bnGAXBtyHqbYuO%2FPVLXORRaz9vkdQK%2BJMoNbI%2BZBixudU3h6nCFOgT28sJCECrb49FuTCNjBz7%2BORHa%2BX777%2F5U82WuFRDpykpOqWZgZqWcBmVwRDT12Oq1lmjOpOj2GGE%2FmFryPhZYwnlnXFr02axGYPI5dKIEPy9huh9JNuR6eleqJXvsPQxFNgYnJ38NiFEo%2BjsOKjKq5lzpR2DqTS9y3Evsxh2H5JCAN5g38sD8pIeEgGR7ns5gpZxl7OdikWosFdEprcPghMQd1iq1nqab%2BQg50wrh1iSBmwDGVE4RW%2BmUF5v1RxP6zjbyxb9wvexvu7A9b02Rwc88qhiN2P55YcVk%2BrBr0mWZyQNskAlQQa9x8Qafu0QOX9jDjKDOy4qLj4giJ7B2qcrrsQsNx1OaCngi%2FPFVnQ1RMW0wR%2BSoz5HuaFEHQIiXcF4qwUXZ2sX76wW8%3D&nvMid=84082451786&catId=50004654
98,[양산시 배달] 극신선한 한우육회 200g [양산남부 양산고기백화점],16500,108,22,9,1,양산남부시장 장보기.,2000,,,,,https://cr.shopping.naver.com/adcr.nhn?x=5gvIpBlLPnJHHYDobp%2Bw5P%2F%2F%2Fw%3D%3DsS0rONINGKnYvM3YoP9VF5akJfXIb1FsDBcSFgTSSpaO%2BujfgJbNMB2WWL70VDrkecyRZeYsJbarBlX2K8QG7i0gAn8lD2%2BxrgblrBqYwPdUckd9Ca%2FSccvvQHwZvN6rSgscCEkwjLuAZ1p0PpoBSssgUIKB1YR5p0GrVdUNPDv1Sc31UGbO8uJDnNnZApXkoR2%2B01NoQdRT7PuNJ%2FyDge42ZI8ThWolmqfw9ykCu3a1KqTRFClBcQPdKNXJCxJbnH%2BoD3rA0diwxDDAqwnX%2Bz4JFc0Uf%2BSGT%2BYme1K%2F%2BeSkQhkkHXK4%2FmSRy5icYE%2F27BW36r4QZshREfg%2B3vq7RNrabE1WhatS0tNBuKsv6UEVacWaCOP8PfLB6D8Xk%2FKN7mXDmIOOB6kamF9uF35YumK5fIHMkXwAngg03JvyKydpwdVLVnC%2BfcxrVLg1FmPgR8etQ7tEGlLUel9SNj8Iz0ZaHydx7pM4V3H6XDraRbloYqtyD%2FuIqTb7K2HfdT90uocjAYCSb07vlwtnXMQOlwls5lLyqmyw3wZrWQ1bfFJ8oBADA%2BrQTD50UZPWSs%2FVisiGBpIgghGLy3yWqJdu%2F4IOuAKV6RXG1Is03XJLviBedeptQ97CGyKziCMfXNLOimugbRUn906XN%2FaCB0SrOuSPUiYEHjSl9%2BrvAaeiRsQLNjqh%2FZemCCOboDhnweAmG&nvMid=82753184394&catId=50004654
99,[웅이네한우]1++투뿔 등급 한우 육회 180g 360g,15100,1,,6,1,웅이네한우,2500,육회용,,,1++등급,https://cr.shopping.naver.com/adcr.nhn?x=zJX3e0Gqvu7EoeKHPWT9e%2F%2F%2F%2Fw%3D%3Ds%2B9byQCz%2BbbdUFfkYsUxBej0JJeo6APZzESRDUyDiVnK%2BujfgJbNMB2WWL70VDrkeKnrPitDO3zqAKqa4pK6mdEgAn8lD2%2BxrgblrBqYwPdUckd9Ca%2FSccvvQHwZvN6rSgscCEkwjLuAZ1p0PpoBSssgUIKB1YR5p0GrVdUNPDv1Sc31UGbO8uJDnNnZApXkorFRN%2BLM1yJAr78kyjmQeuVavFoQZioHQNBzgV6NBWA6RJpH2f9ZgYoyflFyJTxqF468aFWBefuVgB1CpOH0vXquKWQN4b7WstTXVRp4V%2Fd2Kx7G3krbJiQXzryuwwOqJVgahGCHM66e%2FceCx2%2Fc0v2aa0QB33EFY2YWp%2F5boblRdrU9gBvTOY8XVxGgpGxxdF6ZttT0HymcgVP2IJ0tbEYXBg3DPojT2X6xH9BZBCvxKCMnbAu30Jhu7uuOAwoEVkK%2B7vaJNLwmuvp1xnfh5MSUtkMUuqgX2J9mSKvJunDlZiuFEkmDl9K5GGnQRqRx9FSYL7oSeUCFZiebre7iDOW0jbghgER2WRNHUUtJbgmaaytP9zS%2B%2FRlUd4d3CZEM5z1UOTfZWZtVQmQjWP5HFJzs%2B9RF9Ajlqlk%2FKaxpPnjt2wAxkq88PNQSCJUhpolskzY6of2Xpggjm6A4Z8HgJhg%3D%3D&nvMid=84256518611&catId=50004654
100,한우 치마살 400g 특수부위 사시미 구이용 육회전문 원데이축산,39000,56,13,21,1,원데이축산,0,"구이용, 육회용",기타,400g,,https://cr.shopping.naver.com/adcr.nhn?x=%2B%2B%2BmjDFfDcyTvjSEXZgp4v%2F%2F%2Fw%3D%3DsPqtZyGy36adg8znX%2BH1NSC4JcHl38Hcx0GjfERPlvSq%2BujfgJbNMB2WWL70VDrkeygSFeBBJgS%2Fq9GJHKzHW3UgAn8lD2%2BxrgblrBqYwPdUckd9Ca%2FSccvvQHwZvN6rSgscCEkwjLuAZ1p0PpoBSssgUIKB1YR5p0GrVdUNPDv1Sc31UGbO8uJDnNnZApXkorFRN%2BLM1yJAr78kyjmQeuVavFoQZioHQNBzgV6NBWA5kTteIjmhSaJ35ikqcvN3YbjW2FuHSEXADiUerAFSst6uKWQN4b7WstTXVRp4V%2Fd2Kx7G3krbJiQXzryuwwOqJ4IdQcn9Bg9CDSPNraKlJZiJ5h7ErV2%2Bb%2F08L8J5NlEnHvY%2FUzN94OzIr5wG3PfiALDyX%2BOOWOv4Rc7PUy3NUwrOm1eGWSo%2BW00XVKqyodD5NV9odVZNvfvwMWq6Rn3Nyqc2GnKTRyfcCdDEgX1H%2BbBOHttT56GjrAxRshPgnD5yijqP2%2BqvsjMZpIDVn4jh8fq80OlPbmfYnWMeOZSdxxY5tde0KGpmbwP3IChO6rTW7g%2Bozzf2wsANg%2BgvWwhnFK4Q9c5Yu%2B84bofoTDV7bekyBExyzcrNqNI4JsakVCagUpY5xotWfskEY3PF2rVT6m4yKERTwhqtwEemJpE6VzlS6Wx4obtctwDwCxtPcm1mCqA6%2BrrPkSkQjk3bFq%2FUy&nvMid=82126213919&catId=50004654
