랭킹,상품명,가격,리뷰,구매건수,찜하기,스마트스토어,쇼핑몰,배송비,용도,부위,중량,등급,링크
98,예가소들마을 예가소들마을 1등급 한우 다짐육 300g,18500,,,0,0,G마켓,4000,,,,,https://cr.shopping.naver.com/adcr.nhn?x=%2BppZc5Dd5MwO%2FGum%2Fd3OYv%2F%2F%2Fw%3D%3DsDllZwJ8%2B7UtCJ2A97tuCacWhYI2k5W4fNHIplqdi%2F8YO8f7WZJMbj2ACN%2BoCKYnA7P453yaNptOX7PEazB9U0I0a3WsB44G4BoI2TJSnaaBD4P%2Bj2CVvS6QkrpszyaIo6sGkobrHOLjdQ9PfNparANraNgiR4a%2FtjQlDciu4tYTcl7BjIAaQ1BQdnAzyyJz9znMjJv4AydlEj9Uo7F9FdMV6HwITeVPVOSVRDIZtOWWdIbdg5PXKlFU91qOXSFwnv%2BAePeu%2BxITwBkakeNtb%2Bqug0ZEuAZ2mVyMWMb6BENLzGergAMgyLyLCFW7UuYXo0Hxjofaj3zIgfNFYK703OiYsKS12genBVQk6MeonrECBNBDlRb1U%2BhsaUcy9909Vy%2F6MHZ6u%2F5n6uuzlUc6JNEuUiTS4CHUtVxQrWeRhExg4IP8kgWWiJo6kvqLjrJHQD4vm7n9R9hux82QKORm6biL6rLiL5Fgc7g7w%2BX94JXTp%2BjBMQgGqLxdF5OjUEuOnFCJLeTNMiIpdd72TMnUFR4PlxgqPUEIgIf4tXDeryinoLkOFeN6AEhhmKxXqf5%2Bi2sSMEPx%2FIMnjwfVNVWyzrr8cvUY0Zuo%2FMSE5%2F31x2ZLOGHqBKNP9f84mrsATEbMi%2BO8P0yO53OKe5d7xwCIpyCxz153l9upiJVEd2l%2FT7%2FrTkR1x41RCTxYzETJ9XrZHwHudj2nyjemyFAGjvleYgvNxwn9%2FCnMuWWWigrGreLWCqA6%2BrrPkSkQjk3bFq%2FUy&nvMid=32028116623&catId=50004654
99,[예가소들마을] 1등급 한우 다짐육 300g,19110,,,0,0,롯데ON,4000,,,,,https://cr.shopping.naver.com/adcr.nhn?x=7Cx0MhPVOwSZN1rdC8EeNv%2F%2F%2Fw%3D%3Ds16i6PnNzk1zGGltayC82ER8KLXkm7sIAkltMYiRL3eMw0b%2FX32UjGonFLbhHu5mU352BAy3sj4qSjJoeITCYIcyRGBqaY9vNnIYFHbLouM7DpmNu2Rs3tEPrV0ZTODsb7JQtrMqSgEftbsAH7BzOjpFKvZlN87Tv2NPKhMg3rFcJlOcxGaFN%2BtcB6XHTWm0vyXCwKhzwGY1yqEmYZATYuEuRuCra0V6kWdISE25kd8GMS4CGJm59WZxeRDzMVFurPa%2BA0JVfZdtMzpZZft7yXYj%2FfgfFEtCkKokIXoLvtMbgQ0cRq095WA3NMLwtSr5IypPajD6yKnwusQqEpnlTc5S1yd62COp7ZloUf5Z0DGS%2BRSsulxzuZh91kr9PDkB2hB1pXGiXaQEu4aitXWXUa%2FziKuqi6lvlwe2gIVAf2UAlXTdy6Sn%2F2yromYu89VyUIwvwI7wtAt40QCcTCCsLLyYv%2Fp58Hvu20OSr0%2F7JdG3HvY%2FUzN94OzIr5wG3PfiAmKugsEWOs2kpmHvY6Rxw%2F4jAJWDW9rNbrgxyqHLPfoOzVVYJ8H9yuzS%2BJf6ETq7KneR5Ej2TuEGfTFNx2zG6L0ryztvxBNjDwBt8byyWhIqzdOraATxczTH2Ru%2BrAKkmK7gEQ1j9Pcs1tWGsGmB08OmxLnIc6l4EJMJ6d5v0fhdlNzdJFgkoR1MOL3Zb6EWFWFuvDk8bfbOtGXMcofRZruZp2bJxj%2FarjFGdYMj8qvNWhZ3SMHTcLlpircdRzUgq1JIslBmdxaTx7xO1%2BPPoWw%3D%3D&nvMid=32008859666&catId=50004654
100,[소근소근] 한우 다짐육 1+등급 300g,22560,,,0,0,롯데ON,0,,,,,https://cr.shopping.naver.com/adcr.nhn?x=Uf7VnAETeNBQHpHNMVPvfP%2F%2F%2Fw%3D%3Dshc8luKDTFMGJHl%2FxgmuvHoJvLSBP8xQAhM4ELTGjJA7%2Bohq90wKPLRDvr94SKjzEe3ayEwCP943grVSDi6a3t7eynntgLAjSTgBytyYSQuaAbCY81f975eS5nfR25FBiI1ODi9hUm3Sq0pLB9du%2BPqRQ6JIEj5F77EFG7CJ460uFMtL1jGK0oGzhrgx9JJNCu13Ijh9c1hrjb03LjvQUx2m2qNT9s19RcV%2FLq0sLCrl8cZ%2BtAkk3K5Eg1CpFtGigAhwrZbGPnB5McpIx6zgNRbEh3SJviRpgUOtdFjFT68l6YyTbeO5ew0mHsS3iVkY3IOlbMsuKyCmuFzgBcKIaTWhClBENmk927HICI6BGv7BxAUuG8VoVhP7AA9D9PzSw2MiEJblpylRXUtxeRyvc999%2BKy%2Fm0d%2BgYWHtEf61Jo4AUk0tbEb%2BPaAR8Zvsauh4brSBk58WdITJYYLb5LH5VYRiCinrXZiXCF8sOtJk4s3KRyvq%2BfDUs63OSxYfmA1Xa3ML2vV2Op33pVOElquW9N5y7FyBFnwxb%2F6qs4zYOnQESNjif%2FhjApMlE3Kn3Ze9X0w7apHyUHiZ93cwDSJwZHXGup4M7q8I30BUxaMdfVIVJgvuhJ5QIVmJ5ut7uIM5GJsWPGgFVU6ic7c0PXLT3%2B3CmvtmKCHjF0jjMfdXEzG1b1pRbrqTJm43uB3VXJZYjAchweFkxuKTe%2BujpRhfeNJSGvW0HB9bPZ8LBoy4A%2BsOEsHC78VBLnFZh%2FnDobeN&nvMid=32008926297&catId=50004654
101,[예가소들마을] 1등급 한우 다짐육 300g,14900,,,0,0,신세계몰,4000,,,,,https://cr.shopping.naver.com/adcr.nhn?x=vxqpeGFQYQ5Qh0UcsnWTXf%2F%2F%2Fw%3D%3DsgNd%2FC0vEfXkF87Nqc4u8tJxXHFN0cShK8nzVMWcJK5kw0b%2FX32UjGonFLbhHu5mUcnsF1uOWbS8J%2F7Gl%2FqH7sAeN6%2BvukcGjA4%2FfPwAse9rDpmNu2Rs3tEPrV0ZTODsb7JQtrMqSgEftbsAH7BzOjpFKvZlN87Tv2NPKhMg3rFcJlOcxGaFN%2BtcB6XHTWm0v1uEdooF7BchtrkgRqy%2FDwsdGH5KCyVnB8U4SStFY7E%2BvTLzzdgu0YMXaHxkkqXw7BS6DXGlqXXvFOmw%2BEQ4qOd3iX4Bw2%2B6xusaXWVGf3MAXuHuZfjnh%2BZtCKaLMO%2BcFyc9uKfCopxI8wMEQ2kNr4eXCuTyphDLRqZ8nysmnunmnYSmhsG6%2BJKZGRZux5sVqumu5MYNf82adD%2BYNiroM45zHu6uGrDFvMDwr9PMQLBWHmkhA34P8dBtPIb5mcjyZ3hqf%2FNOqFVE3keITMm8M8qTq%2FbD2MGowZHhNOyBhpCeUgj7JhipZW7dJJfFyMQl0BqknV%2FASHwAV0x%2BVN48Nbse9j9TM33g7MivnAbc9%2BICa9P7meJJeyEa71%2BBJAbaKW12tk3m6qCl7dNvIseYBv7NVVgnwf3K7NL4l%2FoROrsqd5HkSPZO4QZ9MU3HbMbovSvLO2%2FEE2MPAG3xvLJaEirN06toBPFzNMfZG76sAqSansXW5aTaQ8%2FKO0VQ6iBJFEVn7ESJErk7HMOVjm7wn%2BMKR3YKlD9qGAl6gX9HvZO4%2Fh2he293jyGWNzwygPMxeBaKUE6IH31krbSywEu5GLQN%2BQsjK6V0FLd%2Fybx7qcubNSE3OzZUT76KyqzckASmm&nvMid=32003812189&catId=50004654
102,[예가소들마을] 1등급 한우 다짐육 300g,14155,,,0,0,SSG닷컴,4000,,,,,https://cr.shopping.naver.com/adcr.nhn?x=ZKW7pZQCw6lx6zsXIxdtwv%2F%2F%2Fw%3D%3DsCp0oMAs6N83Yz%2BsQTpLZodheFS1gY1QTgPReReUEsosO8f7WZJMbj2ACN%2BoCKYnAcq1fAK5hwBhuUCuBmXvs79h3BtcM2GwXIYvz1C7nlw1D4P%2Bj2CVvS6QkrpszyaIo6sGkobrHOLjdQ9PfNparANraNgiR4a%2FtjQlDciu4tYTcl7BjIAaQ1BQdnAzyyJz9znMjJv4AydlEj9Uo7F9FdFtkimzIkeYH30lQc74xa4rHldO2tJxtiPUosJW%2Fk7HPE9L68fFDvgzRtP7sWirL4Sx39H%2BItIwmhhCbkMT%2BjA7nO3uDeFDvXiZXToPSrz7Pz4k9FP3H5xTqkUfSX10gFOvQJz3DNpVa%2B2c0X2jMTtTJ7F4d7Sh7KlK7h5LtCsEzp2%2BIBnDe3XtMEWddkIF1S7XbfZOvBzRWsFNNN1o5GMn8cyk%2Ba%2FK%2FIvFSbf3W1Kvd%2FOIq6qLqW%2BXB7aAhUB%2FZQCVdN3LpKf%2FbKuiZi7z1XJTZd8Bga0QTjF%2Fef27p91kvFNk1LVU4G8SZM%2FIn13vGNMe9j9TM33g7MivnAbc9%2BICa9P7meJJeyEa71%2BBJAbaK64ewWdIiZJxYPYY%2Bbqw0y7NVVgnwf3K7NL4l%2FoROrsqd5HkSPZO4QZ9MU3HbMbovSvLO2%2FEE2MPAG3xvLJaEirN06toBPFzNMfZG76sAqSansXW5aTaQ8%2FKO0VQ6iBJFXS5P2y7ZCAJ5FG6vvYmQNsKR3YKlD9qGAl6gX9HvZO4MHyW3cbsBpZDi9qA8ALE7BaKUE6IH31krbSywEu5GLQN%2BQsjK6V0FLd%2Fybx7qcubNSE3OzZUT76KyqzckASmm&nvMid=32003762133&catId=50004654
103,[예가소들마을] 1등급 한우 다짐육 300g,14900,,,0,0,이마트몰,4000,,,,,https://cr.shopping.naver.com/adcr.nhn?x=gcdnXbM5ku1dmp06n4Dchf%2F%2F%2Fw%3D%3DsWaFXWK2RdK0AloclmMPGS8PSDlOeZfRch5oAnbkA3oIw0b%2FX32UjGonFLbhHu5mUDxXlKzBTy4PbggQQ1CzBcIaoIJiKATjT%2B6O5cuCmkmDDpmNu2Rs3tEPrV0ZTODsb7JQtrMqSgEftbsAH7BzOjpFKvZlN87Tv2NPKhMg3rFcJlOcxGaFN%2BtcB6XHTWm0v%2BUoOHI5s1daWgS6HNi7sBs3Vtlwxz3CuAUIOVFyJPZnHldO2tJxtiPUosJW%2Fk7HPE9L68fFDvgzRtP7sWirL4Sx39H%2BItIwmhhCbkMT%2BjA4SvUIB301PlcgCwd4cBVaeUYH4CMb%2F0dxIDn7iKEb1i1kTkM51KhuRq9Nc4VxG1ujg50BeHH0jIrDbRFAhFNFyf7SBqhfWrLb6PoA%2FYKLIi9J%2FhO3vXVwvYJMYBhGhUEJD4P%2Bj2CVvS6QkrpszyaIoCuwrUM2Vi5bq9fxYHuPhKYTSEaPQZuLwZD%2BUQiwRCJJVbUge4fIB%2FCtj91GuJqq68oX0wm1Kkm%2Bv3vJO4TfchN0Vq3Xbm7fLhmpgildNAXGMHn7BDBNaqXNmoKbAeTMvbPTyIbFhYZoJOjctTGfvN%2FK4SbQXntTLFapk3WerPrm%2FHL1GNGbqPzEhOf99cdmSzhh6gSjT%2FX%2FOJq7AExGzIm6meuktEbzx87lISG6f9gADI7XbOf5TT%2FZyOBhFNBi%2B8BMUVhPB1t%2FoXifap4vlkjNWMvHtJeDkZjf8NAru%2Fj2OjQd80dhmRfhu0sPUvdNDy1Vhq%2FH77x9Zlr1IFzyuow%3D%3D&nvMid=32003781608&catId=50004654
104,(예가소들마을) [예가소들마을] 1등급 한우 다짐육 300g,13850,,,0,0,G마켓,4000,,,,,https://cr.shopping.naver.com/adcr.nhn?x=dO%2Bje3OEd%2BmMY3UbmVb3lf%2F%2F%2Fw%3D%3DsMfy7vtOjaYaPdejxkJ95hjXgRGhN6OItfcNSmTjqluMO8f7WZJMbj2ACN%2BoCKYnArRzT5c7vckNt0dgHiVmi7HIRamP61YdUOOTrwxN%2FkvJD4P%2Bj2CVvS6QkrpszyaIo6sGkobrHOLjdQ9PfNparANraNgiR4a%2FtjQlDciu4tYTcl7BjIAaQ1BQdnAzyyJz9znMjJv4AydlEj9Uo7F9FdMV6HwITeVPVOSVRDIZtOWWdIbdg5PXKlFU91qOXSFwnv%2BAePeu%2BxITwBkakeNtb%2Bqug0ZEuAZ2mVyMWMb6BENLXlhl61D8Y0zdLTpJdkLa50Hxjofaj3zIgfNFYK703OiYsKS12genBVQk6MeonrECBNBDlRb1U%2BhsaUcy9909Vy%2F6MHZ6u%2F5n6uuzlUc6JNEuUiTS4CHUtVxQrWeRhExjwF9ewM4gKT8TwFbD3uKivOR6%2B6gxWWrEnUpCVKKY8wSL6rLiL5Fgc7g7w%2BX94JXRm%2B3%2BC7A6xG9wTjcbJY7q%2Fn%2Fco4SuwRD4%2BDxli%2FxezM8%2FnBNvMb5JR4kn1CiRdgR9etCl1ajUv40cAhGo1XQD%2FkIvMoILaJOHCRmSuJuWUS6kB%2BGDyefCZSiRM5MjvM%2BLW6K5wTTd6jI5aPDlIHJ9gcxdC7FAnz3tcx%2FofyCxmEHSyjfIg76yZBvkxefWpUmMZI2miacotG2La9aRBtjVfshs100U%2F6FzvPsodY6zLvuU4bNbVUOXev80OJ6K251doaKZHilHbuauHUigNM5KA&nvMid=32003209711&catId=50004654
105,[예가소들마을] 1등급 한우 다짐육 300g,18820,,,0,0,11번가,4000,,,,,https://cr.shopping.naver.com/adcr.nhn?x=Zn6hVLNqxNzQX%2BrawgTuzv%2F%2F%2Fw%3D%3DsX2MZgupU6OVOUg0AZB6tMWGPqa0rcnmgSD68EPuzCQkw0b%2FX32UjGonFLbhHu5mULxPEJiCNJ1vqfKRjDncIfiKTRkZzeE7HkGQ3M5CC4NrDpmNu2Rs3tEPrV0ZTODsb7JQtrMqSgEftbsAH7BzOjpFKvZlN87Tv2NPKhMg3rFcJlOcxGaFN%2BtcB6XHTWm0vyXCwKhzwGY1yqEmYZATYuH9jBvQF78L7i7pnL4F1ZjMNaLo85e6Ha77aQ4Q%2Fp7sSCq3iKqLj%2BRWT3kLVMX8TXferiL8I2wTJCzCcmTstjSC0b3a4j4XIZuiYwYaY7BX42jb8aLBAi2gEvoFaSnpHu6sJF1TG8DXvuOXRWh2aiSE1QmeK3ZPITzKHcbEnR%2BI8yrOSqUjaRY87pBIRBJXSpT%2Bidq%2BlgHXv2LYHsFoHu1rKRyvq%2BfDUs63OSxYfmA1XNRUuWZbcvIH2lLWJOSjrzChJ6rsZaB50VhQGk64WFjhagye74FIwHpUx%2BgLT6oc7kIvMoILaJOHCRmSuJuWUS6kB%2BGDyefCZSiRM5MjvM%2BLW6K5wTTd6jI5aPDlIHJ9g4NnlMJrf4QzuGJtwk5iofk4JTqhwSFALeOljTDk8cMoZI2miacotG2La9aRBtjVfNDoeu43LlISqSi8augOPUOU4bNbVUOXev80OJ6K251doaKZHilHbuauHUigNM5KA&nvMid=32002435889&catId=50004654
106,[예가소들마을] 1등급 한우 다짐육 300g,18220,,,0,0,G마켓,4000,,,,,https://cr.shopping.naver.com/adcr.nhn?x=RT81CpzyhPeJW%2FM5F9sgH%2F%2F%2F%2Fw%3D%3DseNpas1%2Bhl5PsDzAGTIMYr470esNcb2n9Au2Yh3Kl%2BzMO8f7WZJMbj2ACN%2BoCKYnAAWpvXELnnSlyTXXEJsFa1jSLZH8l4xPZFmZY9vA%2BvCxD4P%2Bj2CVvS6QkrpszyaIo6sGkobrHOLjdQ9PfNparANraNgiR4a%2FtjQlDciu4tYTcl7BjIAaQ1BQdnAzyyJz9znMjJv4AydlEj9Uo7F9FdMV6HwITeVPVOSVRDIZtOWWdIbdg5PXKlFU91qOXSFwnv%2BAePeu%2BxITwBkakeNtb%2Bqug0ZEuAZ2mVyMWMb6BENJoJZe9gqma%2B3HL2ld5uO%2Fe0Hxjofaj3zIgfNFYK703OiYsKS12genBVQk6MeonrECBNBDlRb1U%2BhsaUcy9909Vy%2F6MHZ6u%2F5n6uuzlUc6JNEuUiTS4CHUtVxQrWeRhExjxge9Fn4YL8QB1WJ4Hl5xtij%2Fjuh44QciaWBftZM6UZSL6rLiL5Fgc7g7w%2BX94JXR4saO6aacZ9uWZx62o2ckOFZchQwqvmVRRObyR8d3FAc%2FnBNvMb5JR4kn1CiRdgR%2BeJUmaTdHDCqFANPKBe%2BZ%2Fqn%2FmQ2TlkJlG5ohsl7twERUmC%2B6EnlAhWYnm63u4gzlupUGvMhRJiiVayZZr5BoVqO69StwSAyNwFS%2BuOnRJXGHCjI%2BjyiSpxRHtwimRV2bIFb2Uz%2BVahrab3AyzUTy13y2zzmhbPzcLFzCJ8mdjeR0cjwVm1BUYVknE7IEMpz4%3D&nvMid=32002241738&catId=50004654
107,[기타] [소근소근] 1+등급 한우 다짐육 300g,20360,,,0,0,G마켓,0,,,,,https://cr.shopping.naver.com/adcr.nhn?x=wgsVj2yTDQ1J%2F7xp7ebor%2F%2F%2F%2Fw%3D%3DsMTbyiw8UGuEgcbzdcwdPm6amdV119sugOMFSOw3eK8wO8f7WZJMbj2ACN%2BoCKYnAluCoHSIzSnFyGSd1%2BiGeOXcHPF6LoVPkq82gb1HccC1D4P%2Bj2CVvS6QkrpszyaIo6sGkobrHOLjdQ9PfNparANraNgiR4a%2FtjQlDciu4tYTcl7BjIAaQ1BQdnAzyyJz9znMjJv4AydlEj9Uo7F9FdMV6HwITeVPVOSVRDIZtOWWdIbdg5PXKlFU91qOXSFwnv%2BAePeu%2BxITwBkakeNtb%2Bqug0ZEuAZ2mVyMWMb6BENJqkCnE4WMbHDqCkqzUyKv80Hxjofaj3zIgfNFYK703OiYsKS12genBVQk6MeonrECBNBDlRb1U%2BhsaUcy9909Vy%2F6MHZ6u%2F5n6uuzlUc6JNEuUiTS4CHUtVxQrWeRhExjKEqgwg64BW%2FHooirLHLhiYA%2B%2BfyBV8UsvRjgcm2%2B5ISL6rLiL5Fgc7g7w%2BX94JXRpGqLwI9mpV4kNAJwob2DsFZchQwqvmVRRObyR8d3FAcp9xFA2UTe%2Bl9TpUXt5JhMTMkWjTbOxCoR4FiaM0b3w%2Bz8HjYWW%2FEWr5NUcjFGRbTT6c%2BooToVR2%2B2ANenXjweu4XCtWCr6wylWIGKeo9VCFZooXcfVKrm9lnK7g%2ByvYfATFFYTwdbf6F4n2qeL5ZJexzSJ2frhyOv%2FM9CFHZG2jo0HfNHYZkX4btLD1L3TQ8tVYavx%2B%2B8fWZa9SBc8rqM%3D&nvMid=32001900726&catId=50004654
108,[예가소들마을] 1등급 한우 다짐육 300g,18150,,,0,0,인터파크,4000,,,,,https://cr.shopping.naver.com/adcr.nhn?x=F5d1QY%2BEWqeKnK37ZeQLHP%2F%2F%2Fw%3D%3DsKMUcwVGOp4d4eVJe1YcRghgxY3lDJ%2BbbAKFmxZG9l04w0b%2FX32UjGonFLbhHu5mUkN9U2F2QdbIOyB80F%2F8WZwrMIvKJJ8%2BcEAfpNLipi3jDpmNu2Rs3tEPrV0ZTODsb7JQtrMqSgEftbsAH7BzOjpFKvZlN87Tv2NPKhMg3rFcJlOcxGaFN%2BtcB6XHTWm0vKqYCiSn%2B6LlS62mfcO00GlDHuPCXPk7z4O3%2Bw2Pgn9helejFdkqFTSchcszRHkryMcqvAQ%2BelqKrwur5A%2BnalkuyxpELoClnOJvGo58JE7HfqIxzqixlchHTDz6essv8qwkXVMbwNe%2B45dFaHZqJITVCZ4rdk8hPModxsSdH4jyjLg59VAPmGCMPPHoaCYXoLdvu8REINeCkXlMDwY76nvKF9MJtSpJvr97yTuE33IRwGtRqsKiomf350erQGW62jB5%2BwQwTWqlzZqCmwHkzL2z08iGxYWGaCTo3LUxn7zfyuEm0F57UyxWqZN1nqz65vxy9RjRm6j8xITn%2FfXHZks4YeoEo0%2F1%2FziauwBMRsyLBzJm1Aw6y4tWQaJDekkPbNIIXx28KB2IOa9xKq5FH0FBkRCy01VYOLMtkXljWAJUKWxm6PTjroHduR0PviNbB83HCf38Kcy5ZZaKCsat4tYKoDr6us%2BRKRCOTdsWr9TI%3D&nvMid=32001906298&catId=50004654
109,[예가소들마을] 1등급 한우 다짐육 300g,11880,,,0,0,GSSHOP,4000,,,,,https://cr.shopping.naver.com/adcr.nhn?x=wjVNKHNGqPO3iLl35%2BbxSP%2F%2F%2Fw%3D%3Ds4La4pmFVQE%2BV5sYu%2BtBlkUDSYGhVK3DpU2N0OYxsLLUw0b%2FX32UjGonFLbhHu5mUTcNjGZ3AHwBblgzBFXuG%2BrlPQxh6Dzwy0iIb9m0vZjbDpmNu2Rs3tEPrV0ZTODsb7JQtrMqSgEftbsAH7BzOjpFKvZlN87Tv2NPKhMg3rFcJlOcxGaFN%2BtcB6XHTWm0vKqYCiSn%2B6LlS62mfcO00GlK7icTZPG8%2BLpIo9yE3yFRRDOAoJhtfimrmY7UMC3Kc6t7vR3R2%2F26RcmlZuhYLuL6TkTtaubxWElXmokt4nGQ51XjRdCaHqkKD%2FL5UUS3nxr0SmSjsaKnmJsz5lGaGj78y9BWOGn1CQzJv769%2BT7hveEcKRZAopBJTfTD1L1EoSIgla6Kw6Mu53jp2yog6MFOcUL0YKcJZveuiAl9UOBarCRdUxvA177jl0VodmokhNUJnit2TyE8yh3GxJ0fiPG27kayRHXcolEdYwijmmeSTimwl1aLUMkYsBL4B83Yv8oX0wm1Kkm%2Bv3vJO4TfchJbJvwjFppRsOCOwkzJN7fqMHn7BDBNaqXNmoKbAeTMvbPTyIbFhYZoJOjctTGfvN%2FK4SbQXntTLFapk3WerPrm%2FHL1GNGbqPzEhOf99cdmSzhh6gSjT%2FX%2FOJq7AExGzIp2LSIVeFeF7yVMYXG%2Bi6lRFQvxhrOKC2eNfq1n8GEK9DjmFbFDzbCHiKhW6FdrcSncIfpiKGvvDRBj6TAuR%2BsvzccJ%2FfwpzLlllooKxq3i1gqgOvq6z5EpEI5N2xav1Mg%3D%3D&nvMid=31973856864&catId=50004654
110,[예가소들마을] [예가소들마을] 1등급 한우 다짐육 300g,18510,,,0,0,롯데홈쇼핑,4000,,,,,https://cr.shopping.naver.com/adcr.nhn?x=EGsDn8V3%2FeZn5C3%2F2Z1pgv%2F%2F%2Fw%3D%3DsfAlkyP5WHCtLRR8nqK2elcdXH2zi3C68ra5TazvkRbb%2Bohq90wKPLRDvr94SKjzEXLk0vAWxK8dIzp7S6vhGm7Xat2wdvxR5kVzbGLba67uAbCY81f975eS5nfR25FBiI1ODi9hUm3Sq0pLB9du%2BPqRQ6JIEj5F77EFG7CJ460uFMtL1jGK0oGzhrgx9JJNCu13Ijh9c1hrjb03LjvQUx1yLieg0wd1eha1XZEt5%2FbHu1%2Bw6tTbshqP6x44aREy%2BwLTyKobLacb0uo%2B%2FzXnecYvmI3GgqZrQ9it7Dcm7TxIoq5VgFaPbO2rFAc7fvpwcFl9SlpICk4rnR1H7Ufn6MpydgbWFq2KuZw5fVchA10VZFAOS3nlkN4weao5Eu7oe36iMc6osZXIR0w8%2BnrLL%2FKsJF1TG8DXvuOXRWh2aiSE1QmeK3ZPITzKHcbEnR%2BI8zh9lmu4I78l%2FUqt6F9ljEIxVMs67VjGOOAPfvSKsG6gi%2Bqy4i%2BRYHO4O8Pl%2FeCV0Uvg39U1YAp7%2FKKSa4XbKhxWXIUMKr5lUUTm8kfHdxQHP5wTbzG%2BSUeJJ9QokXYEfx76tVwOIulbfT66d%2Fi%2B%2BKZCLzKCC2iThwkZkribllEupAfhg8nnwmUokTOTI7zPi1uiucE03eoyOWjw5SByfYPAOlO7SQCCtnYJnW0a2WKJMH5ztohX8TdktiTh6HkedGSNpomnKLRti2vWkQbY1X8Ye0qfaR6Ic8f16b2JERazlOGzW1VDl3r%2FNDieitudXaGimR4pR27mrh1IoDTOSgA%3D%3D&nvMid=31966791802&catId=50004654
111,[기타] [소근소근] 1+등급 한우 다짐육 300g,19930,,,0,0,롯데홈쇼핑,0,,,,,https://cr.shopping.naver.com/adcr.nhn?x=vhx3%2FCA9qx7mjsfSYN1viv%2F%2F%2Fw%3D%3DskBtTONzXyDj7qPz%2F1yFDcWb2%2F5QnnFokW981oStQdQsw0b%2FX32UjGonFLbhHu5mU57NQovmEKiKV91lhlC7O8XrsmRf50KAVrumu9xoDpdfDpmNu2Rs3tEPrV0ZTODsb7JQtrMqSgEftbsAH7BzOjpFKvZlN87Tv2NPKhMg3rFcJlOcxGaFN%2BtcB6XHTWm0vyXCwKhzwGY1yqEmYZATYuNhQOAASkM%2FXciRrPgX3XCqEVqaJds7SY7MYogZ82SQGNlKdzTOZpQp9X2VGtL01QLYNZbzILMCq3BZftmiNLTwAKxBxx9fzCZNBKYuY40DnGs9gTvvcvaJhQGD1KevoKSno580kYSYORyj11i3YR6WwP7VvHdEosx%2Fv3%2F2yWU3bZttfXg9%2BTHF6j2Dit960XquKWQN4b7WstTXVRp4V%2Fd2Kx7G3krbJiQXzryuwwOqJqBnxGGsO82hgGuWcjJ1EHuP8miCbUGYqBJ3L4OeOZ3OveGXV1210MQijqVgA1loD0axnvINqiPKYaWWIhgg0%2FT6FURihOvVNK6%2BarovFEXbMcXMuVT3ZX46RUtfRHc4Pmm6l1W2ebU19tlbu4VoGW9Px89A9nnerB%2BP1vSTgcy4ydPqSRgL7c2CYpH%2BASH8CK4Q%2BgvD36m0AeWPKA8YSrsikF%2FPMVlIlLouu8d2dCe%2FL07boOLwoxL6IajskM%2BfZt%2FSuDu%2BZSHrq3wKBcHQOmKcUYGEI6SsL50s7Txe1YD7HICEQpPL7Rm%2B2fyhjEhHR&nvMid=31966763723&catId=50004654
112,[예가소들마을] 1등급 한우 다짐육 300g,14310,,,0,0,홈앤쇼핑,0,,,,,https://cr.shopping.naver.com/adcr.nhn?x=7TgqK%2FPr9GBjVxeotsQ84f%2F%2F%2Fw%3D%3DsjO46NpPRKkKBVEjEErCJE00AX%2BNvkx9R%2FLeFpEIWJZYO8f7WZJMbj2ACN%2BoCKYnAuE68VFhngCDcScji4nRNnkLscI%2BDpx%2Ftg6dAUapHdyZD4P%2Bj2CVvS6QkrpszyaIo6sGkobrHOLjdQ9PfNparANraNgiR4a%2FtjQlDciu4tYTcl7BjIAaQ1BQdnAzyyJz9rPPCA3SD7pfi8XlKbEYkVtvnrZI8FElJ6SBLfZaUp0FIN7hKFUQwY11xyDO1AC3la%2BzxrVBieR%2FEBgD%2FGO9BjUn8sWWxuxB9jKoVHeAe7F7V3DBzDNGTzIGTtE7nmm6z%2BEjSTbHeEvCRP6Zcg86fcN10M6x2jUM8TYMmaKLn6BgSfk1jNVKfMBwr1iF3tS3VtSFodcGohQ1Ghd3lQJhBXzJryPqsD58g4IZrQ6X5DOO54J8UO7LDGXdPU9Do8oyMXmq0wb8nQ9S1CNyVqQgAyGn%2F58nc6VCJMK4wy6zp33pDPRP2O9Rpw9VSWOQLG126IvqsuIvkWBzuDvD5f3gldPPlPqTtkXNv8l4A54%2BcJaEVlyFDCq%2BZVFE5vJHx3cUBz%2BcE28xvklHiSfUKJF2BH54lSZpN0cMKoUA08oF75n%2Bqf%2BZDZOWQmUbmiGyXu3ARFSYL7oSeUCFZiebre7iDOdjBjOklDF%2B1MGSt3crecH25PcsdixOKM84nfw%2BU7IK6oSpp4Jgx8fgqcMqsxjk0SNcBQGs5EiJBPJCQK10afu5vwWwOlaS76mxrW1r1ibJvBq7h9PA5SrIXrcWPClBGWw%3D%3D&nvMid=31959953949&catId=50004654
