상품번호,랭킹,상품명,옵션,가격,리뷰,구매건수,찜하기,스마트스토어,쇼핑몰,배송비,용도,부위,중량,등급,링크
2799439986,25,삼형제고기 한우우둔살 300g 육회고기 이유식소고기 육전용소고기,산적용 (7mm ~ 10mm 나비뜨기),17500,931,421,76,1,삼형제고기,3500,"국거리용, 불고기용, 장조림용",우둔,300g,,https://cr.shopping.naver.com/adcr.nhn?x=sMBupVxBVu5VfTClIQZb7P%2F%2F%2Fw%3D%3DsokxsQcjzndkwFgrvlxem%2BCdXMwmlBZrAt06t79JcnX%2B%2BujfgJbNMB2WWL70VDrkeaDPMZ5YKurw4VtxGsdoBWEgAn8lD2%2BxrgblrBqYwPdUckd9Ca%2FSccvvQHwZvN6rS02nEjFkSPMLfCdohqonos87NLpZFqkX2nDPJ%2FkelCaaDvGCRBGe8cE%2F25t4YNqrZrFRN%2BLM1yJAr78kyjmQeuVavFoQZioHQNBzgV6NBWA5iQyDBAQ7vBQnGz%2FFU8vG9Ls7slmiWUxilKIehUxomJquKWQN4b7WstTXVRp4V%2Fd2Kx7G3krbJiQXzryuwwOqJ%2BE7o2mcYy%2BZtbIOxIJS8%2FiL7YoQgi7CgGh8jChIzAdfHvY%2FUzN94OzIr5wG3PfiAktd8xRHXevwMCCKYTNp6R%2FRLgIHNDF5jci%2BVhUtbj3HAUvkcvwEo3ZDxuSX5fvZ0jcrtunz4NMyKrZv2fRjkai3EOZrCTMX0ecXAyNjhx4gbcPEO187KNf7gxYHqRdsAGMzZMh1hRC9%2Bd7aC1F54Ap2gjg5M%2FfKcRLM%2Fdie6FOw8YyayA2PdokANI9TYQH6ZBJAbhcWdEec%2Fwa3gxYRzv%2BYQsU7TtARBhTKL6TvT1FOVtuRoeab3j20wgcU3vVv8hW2QLX3SHnJ6vfwRUnFQk6%2BoT6AHYpYSwpB%2F0J4jWb%2FLVWGr8fvvH1mWvUgXPK6j&nvMid=80297183885&catId=50004654
2799439986,25,삼형제고기 한우우둔살 300g 육회고기 이유식소고기 육전용소고기,잡채용 (2mm ~ 3mm 두께),17500,931,421,76,1,삼형제고기,3500,"국거리용, 불고기용, 장조림용",우둔,300g,,https://cr.shopping.naver.com/adcr.nhn?x=sMBupVxBVu5VfTClIQZb7P%2F%2F%2Fw%3D%3DsokxsQcjzndkwFgrvlxem%2BCdXMwmlBZrAt06t79JcnX%2B%2BujfgJbNMB2WWL70VDrkeaDPMZ5YKurw4VtxGsdoBWEgAn8lD2%2BxrgblrBqYwPdUckd9Ca%2FSccvvQHwZvN6rS02nEjFkSPMLfCdohqonos87NLpZFqkX2nDPJ%2FkelCaaDvGCRBGe8cE%2F25t4YNqrZrFRN%2BLM1yJAr78kyjmQeuVavFoQZioHQNBzgV6NBWA5iQyDBAQ7vBQnGz%2FFU8vG9Ls7slmiWUxilKIehUxomJquKWQN4b7WstTXVRp4V%2Fd2Kx7G3krbJiQXzryuwwOqJ%2BE7o2mcYy%2BZtbIOxIJS8%2FiL7YoQgi7CgGh8jChIzAdfHvY%2FUzN94OzIr5wG3PfiAktd8xRHXevwMCCKYTNp6R%2FRLgIHNDF5jci%2BVhUtbj3HAUvkcvwEo3ZDxuSX5fvZ0jcrtunz4NMyKrZv2fRjkai3EOZrCTMX0ecXAyNjhx4gbcPEO187KNf7gxYHqRdsAGMzZMh1hRC9%2Bd7aC1F54Ap2gjg5M%2FfKcRLM%2Fdie6FOw8YyayA2PdokANI9TYQH6ZBJAbhcWdEec%2Fwa3gxYRzv%2BYQsU7TtARBhTKL6TvT1FOVtuRoeab3j20wgcU3vVv8hW2QLX3SHnJ6vfwRUnFQk6%2BoT6AHYpYSwpB%2F0J4jWb%2FLVWGr8fvvH1mWvUgXPK6j&nvMid=80297183885&catId=50004654
2799439986,25,삼형제고기 한우우둔살 300g 육회고기 이유식소고기 육전용소고기,불고기용 (3mm 두께 슬라이스),17500,931,421,76,1,삼형제고기,3500,"국거리용, 불고기용, 장조림용",우둔,300g,,https://cr.shopping.naver.com/adcr.nhn?x=sMBupVxBVu5VfTClIQZb7P%2F%2F%2Fw%3D%3DsokxsQcjzndkwFgrvlxem%2BCdXMwmlBZrAt06t79JcnX%2B%2BujfgJbNMB2WWL70VDrkeaDPMZ5YKurw4VtxGsdoBWEgAn8lD2%2BxrgblrBqYwPdUckd9Ca%2FSccvvQHwZvN6rS02nEjFkSPMLfCdohqonos87NLpZFqkX2nDPJ%2FkelCaaDvGCRBGe8cE%2F25t4YNqrZrFRN%2BLM1yJAr78kyjmQeuVavFoQZioHQNBzgV6NBWA5iQyDBAQ7vBQnGz%2FFU8vG9Ls7slmiWUxilKIehUxomJquKWQN4b7WstTXVRp4V%2Fd2Kx7G3krbJiQXzryuwwOqJ%2BE7o2mcYy%2BZtbIOxIJS8%2FiL7YoQgi7CgGh8jChIzAdfHvY%2FUzN94OzIr5wG3PfiAktd8xRHXevwMCCKYTNp6R%2FRLgIHNDF5jci%2BVhUtbj3HAUvkcvwEo3ZDxuSX5fvZ0jcrtunz4NMyKrZv2fRjkai3EOZrCTMX0ecXAyNjhx4gbcPEO187KNf7gxYHqRdsAGMzZMh1hRC9%2Bd7aC1F54Ap2gjg5M%2FfKcRLM%2Fdie6FOw8YyayA2PdokANI9TYQH6ZBJAbhcWdEec%2Fwa3gxYRzv%2BYQsU7TtARBhTKL6TvT1FOVtuRoeab3j20wgcU3vVv8hW2QLX3SHnJ6vfwRUnFQk6%2BoT6AHYpYSwpB%2F0J4jWb%2FLVWGr8fvvH1mWvUgXPK6j&nvMid=80297183885&catId=50004654
5290907398,26,당일도축 한우육회 한우 대구뭉티기 당일손질 육사시미 생고기 우둔살 양념장서비스,당일도축 한우육회 120g+소스 / 1인분,9900,1460,1708,493,1,신선테이블,3500,"육회용, 구이용, 스테이크용",우둔,120~240g,,https://cr.shopping.naver.com/adcr.nhn?x=FL2Atfvrw3MYpltSIxAy6v%2F%2F%2Fw%3D%3Ds5WpmTHgy4geuN9%2BmvNA4xHWw9CrWKPAAtIcawtsGW%2BG%2BujfgJbNMB2WWL70VDrkeHLLtjQjdSLEWJQHWNSIOiEgAn8lD2%2BxrgblrBqYwPdUckd9Ca%2FSccvvQHwZvN6rS02nEjFkSPMLfCdohqonos87NLpZFqkX2nDPJ%2FkelCaaDvGCRBGe8cE%2F25t4YNqrZrFRN%2BLM1yJAr78kyjmQeuVavFoQZioHQNBzgV6NBWA5QgZsiAi52GPw1maaialwwqct8uIh8eaCHjC4k0M9FmKuKWQN4b7WstTXVRp4V%2Fd2Kx7G3krbJiQXzryuwwOqJul8QSWWOwikiJv2MyAo0mm3NlLGNfMMgJH8JF2zpCsBdrU9gBvTOY8XVxGgpGxxdwbUofi1X7VQEEKpSpWR8HxD%2B5Q5yWtHqDi9mjyS9D29Q7hlhb3iYi773FU73S3wiS60xLrq8OmKYs8ZW05yBl%2F74bEb3O%2FTbXrZVbzMj963fVml9kUUpaOR9KeojuZi1qfOnZ94AlA45zewiXH7TrK%2F%2FpH2zcx%2F%2BA0J1CE9XbDCsY%2BPmxiPH%2FEO9EVh9A9%2BT0RtEabQFE8zmxcZFqep6e7EsFAzCRtwfMtGlBR5no6Ft9tvKk8Ji4qEzI9JNkJaoURQYZ2Qbf2%2BrHTVXwHQKZ20t457vxOMeIilvc15%2BbmR9o4W3McxLInopHhXF98bnjBu1lEFWJTH1CbOg7xygRgau4fTwOUqyF63FjwpQRls%3D&nvMid=82835399637&catId=50004654
5290907398,26,당일도축 한우육회 한우 대구뭉티기 당일손질 육사시미 생고기 우둔살 양념장서비스,당일도축 한우육회 240g+소스 / 2인분 (+8100원),18000,1460,1708,493,1,신선테이블,3500,"육회용, 구이용, 스테이크용",우둔,120~240g,,https://cr.shopping.naver.com/adcr.nhn?x=FL2Atfvrw3MYpltSIxAy6v%2F%2F%2Fw%3D%3Ds5WpmTHgy4geuN9%2BmvNA4xHWw9CrWKPAAtIcawtsGW%2BG%2BujfgJbNMB2WWL70VDrkeHLLtjQjdSLEWJQHWNSIOiEgAn8lD2%2BxrgblrBqYwPdUckd9Ca%2FSccvvQHwZvN6rS02nEjFkSPMLfCdohqonos87NLpZFqkX2nDPJ%2FkelCaaDvGCRBGe8cE%2F25t4YNqrZrFRN%2BLM1yJAr78kyjmQeuVavFoQZioHQNBzgV6NBWA5QgZsiAi52GPw1maaialwwqct8uIh8eaCHjC4k0M9FmKuKWQN4b7WstTXVRp4V%2Fd2Kx7G3krbJiQXzryuwwOqJul8QSWWOwikiJv2MyAo0mm3NlLGNfMMgJH8JF2zpCsBdrU9gBvTOY8XVxGgpGxxdwbUofi1X7VQEEKpSpWR8HxD%2B5Q5yWtHqDi9mjyS9D29Q7hlhb3iYi773FU73S3wiS60xLrq8OmKYs8ZW05yBl%2F74bEb3O%2FTbXrZVbzMj963fVml9kUUpaOR9KeojuZi1qfOnZ94AlA45zewiXH7TrK%2F%2FpH2zcx%2F%2BA0J1CE9XbDCsY%2BPmxiPH%2FEO9EVh9A9%2BT0RtEabQFE8zmxcZFqep6e7EsFAzCRtwfMtGlBR5no6Ft9tvKk8Ji4qEzI9JNkJaoURQYZ2Qbf2%2BrHTVXwHQKZ20t457vxOMeIilvc15%2BbmR9o4W3McxLInopHhXF98bnjBu1lEFWJTH1CbOg7xygRgau4fTwOUqyF63FjwpQRls%3D&nvMid=82835399637&catId=50004654
5290907398,26,당일도축 한우육회 한우 대구뭉티기 당일손질 육사시미 생고기 우둔살 양념장서비스,당일도축 한우뭉티기 120g+소스 / 1인분 (+1000원),10900,1460,1708,493,1,신선테이블,3500,"육회용, 구이용, 스테이크용",우둔,120~240g,,https://cr.shopping.naver.com/adcr.nhn?x=FL2Atfvrw3MYpltSIxAy6v%2F%2F%2Fw%3D%3Ds5WpmTHgy4geuN9%2BmvNA4xHWw9CrWKPAAtIcawtsGW%2BG%2BujfgJbNMB2WWL70VDrkeHLLtjQjdSLEWJQHWNSIOiEgAn8lD2%2BxrgblrBqYwPdUckd9Ca%2FSccvvQHwZvN6rS02nEjFkSPMLfCdohqonos87NLpZFqkX2nDPJ%2FkelCaaDvGCRBGe8cE%2F25t4YNqrZrFRN%2BLM1yJAr78kyjmQeuVavFoQZioHQNBzgV6NBWA5QgZsiAi52GPw1maaialwwqct8uIh8eaCHjC4k0M9FmKuKWQN4b7WstTXVRp4V%2Fd2Kx7G3krbJiQXzryuwwOqJul8QSWWOwikiJv2MyAo0mm3NlLGNfMMgJH8JF2zpCsBdrU9gBvTOY8XVxGgpGxxdwbUofi1X7VQEEKpSpWR8HxD%2B5Q5yWtHqDi9mjyS9D29Q7hlhb3iYi773FU73S3wiS60xLrq8OmKYs8ZW05yBl%2F74bEb3O%2FTbXrZVbzMj963fVml9kUUpaOR9KeojuZi1qfOnZ94AlA45zewiXH7TrK%2F%2FpH2zcx%2F%2BA0J1CE9XbDCsY%2BPmxiPH%2FEO9EVh9A9%2BT0RtEabQFE8zmxcZFqep6e7EsFAzCRtwfMtGlBR5no6Ft9tvKk8Ji4qEzI9JNkJaoURQYZ2Qbf2%2BrHTVXwHQKZ20t457vxOMeIilvc15%2BbmR9o4W3McxLInopHhXF98bnjBu1lEFWJTH1CbOg7xygRgau4fTwOUqyF63FjwpQRls%3D&nvMid=82835399637&catId=50004654
5290907398,26,당일도축 한우육회 한우 대구뭉티기 당일손질 육사시미 생고기 우둔살 양념장서비스,당일도축 한우뭉티기 240g+소스 / 2인분 (+10000원),19900,1460,1708,493,1,신선테이블,3500,"육회용, 구이용, 스테이크용",우둔,120~240g,,https://cr.shopping.naver.com/adcr.nhn?x=FL2Atfvrw3MYpltSIxAy6v%2F%2F%2Fw%3D%3Ds5WpmTHgy4geuN9%2BmvNA4xHWw9CrWKPAAtIcawtsGW%2BG%2BujfgJbNMB2WWL70VDrkeHLLtjQjdSLEWJQHWNSIOiEgAn8lD2%2BxrgblrBqYwPdUckd9Ca%2FSccvvQHwZvN6rS02nEjFkSPMLfCdohqonos87NLpZFqkX2nDPJ%2FkelCaaDvGCRBGe8cE%2F25t4YNqrZrFRN%2BLM1yJAr78kyjmQeuVavFoQZioHQNBzgV6NBWA5QgZsiAi52GPw1maaialwwqct8uIh8eaCHjC4k0M9FmKuKWQN4b7WstTXVRp4V%2Fd2Kx7G3krbJiQXzryuwwOqJul8QSWWOwikiJv2MyAo0mm3NlLGNfMMgJH8JF2zpCsBdrU9gBvTOY8XVxGgpGxxdwbUofi1X7VQEEKpSpWR8HxD%2B5Q5yWtHqDi9mjyS9D29Q7hlhb3iYi773FU73S3wiS60xLrq8OmKYs8ZW05yBl%2F74bEb3O%2FTbXrZVbzMj963fVml9kUUpaOR9KeojuZi1qfOnZ94AlA45zewiXH7TrK%2F%2FpH2zcx%2F%2BA0J1CE9XbDCsY%2BPmxiPH%2FEO9EVh9A9%2BT0RtEabQFE8zmxcZFqep6e7EsFAzCRtwfMtGlBR5no6Ft9tvKk8Ji4qEzI9JNkJaoURQYZ2Qbf2%2BrHTVXwHQKZ20t457vxOMeIilvc15%2BbmR9o4W3McxLInopHhXF98bnjBu1lEFWJTH1CbOg7xygRgau4fTwOUqyF63FjwpQRls%3D&nvMid=82835399637&catId=50004654
6627977739,27,육회 300g 도시락육회 직접제조마법가루소스 한우투뿔육회,육회도시락형300g,19500,15,,16,1,단군마켓.,4000,육회용,"기타, 우둔",300g,,https://cr.shopping.naver.com/adcr.nhn?x=Ade0h1dvNfFp5%2B0IjoxAMf%2F%2F%2Fw%3D%3DsG8gnoB7N6V6bXr9KNtZL83O5FzT027fAcNUHdXzp%2FS8mYHVAePfhYk307zcXaFxDl4MYFDMN0TvO5hOp2tUew8i30QtKP1mA7BYZPpxeJLceHZ5T6o%2FKOxB%2BF2EdwDbSwj0xaT9YKsZ8lm3Fq7yQ1cam4jo4DXckC8xCADBtDRAhNaJEXNX8QHOF1Rf1wYe5hNAWEw0JCsb7LJXBJqKWV9015zgK%2BP5r4ZCysDfiDpWdMGz5pnLHa6n24BOt4DTqSllgQ%2BDJBgYqXQLQwoD08asJF1TG8DXvuOXRWh2aiSE1QmeK3ZPITzKHcbEnR%2BI8vn7seBDe%2Fkk%2Bjpi%2BCelEQ4tLgtFGN4lzyV0i4oEtVUBXfqiCwBtPYYwEdSt6i2JA0Dc3ia1Golb3PTT1hL11%2FCLt%2FUlVh1SQoC9q5oshhfhRDxw3lmAmMKHfUSlBc847W2n1HrKaBdHnbU%2BHwr8aSr5sDaVwylIyXUq%2B8CsAzSVpCZyGgkUIQv9YAR4CeZZ2uif8gPPD3vkbo5FyRqNxKCsDcK8ycJxjaBjh5juUFPUn%2FTiQjv4XImpKvFUCZQiM%2BqjdX7qndpp8mfFmqe7c%2Bo7TFP3Oa3NPDGyYE1NycqrZgv8v%2Bigj%2Bt67dfZFhk%2FYiQl2zkC4Pi8n5extwEU8tOR79U%2F6Az3gE9mQ%2Flgn57E%3D&nvMid=84172478061&catId=50004654
6627977739,27,육회 300g 도시락육회 직접제조마법가루소스 한우투뿔육회,육회실링포장300g,19500,15,,16,1,단군마켓.,4000,육회용,"기타, 우둔",300g,,https://cr.shopping.naver.com/adcr.nhn?x=Ade0h1dvNfFp5%2B0IjoxAMf%2F%2F%2Fw%3D%3DsG8gnoB7N6V6bXr9KNtZL83O5FzT027fAcNUHdXzp%2FS8mYHVAePfhYk307zcXaFxDl4MYFDMN0TvO5hOp2tUew8i30QtKP1mA7BYZPpxeJLceHZ5T6o%2FKOxB%2BF2EdwDbSwj0xaT9YKsZ8lm3Fq7yQ1cam4jo4DXckC8xCADBtDRAhNaJEXNX8QHOF1Rf1wYe5hNAWEw0JCsb7LJXBJqKWV9015zgK%2BP5r4ZCysDfiDpWdMGz5pnLHa6n24BOt4DTqSllgQ%2BDJBgYqXQLQwoD08asJF1TG8DXvuOXRWh2aiSE1QmeK3ZPITzKHcbEnR%2BI8vn7seBDe%2Fkk%2Bjpi%2BCelEQ4tLgtFGN4lzyV0i4oEtVUBXfqiCwBtPYYwEdSt6i2JA0Dc3ia1Golb3PTT1hL11%2FCLt%2FUlVh1SQoC9q5oshhfhRDxw3lmAmMKHfUSlBc847W2n1HrKaBdHnbU%2BHwr8aSr5sDaVwylIyXUq%2B8CsAzSVpCZyGgkUIQv9YAR4CeZZ2uif8gPPD3vkbo5FyRqNxKCsDcK8ycJxjaBjh5juUFPUn%2FTiQjv4XImpKvFUCZQiM%2BqjdX7qndpp8mfFmqe7c%2Bo7TFP3Oa3NPDGyYE1NycqrZgv8v%2Bigj%2Bt67dfZFhk%2FYiQl2zkC4Pi8n5extwEU8tOR79U%2F6Az3gE9mQ%2Flgn57E%3D&nvMid=84172478061&catId=50004654
6627977739,27,육회 300g 도시락육회 직접제조마법가루소스 한우투뿔육회,육회도시락형400g (+6500원),26000,15,,16,1,단군마켓.,4000,육회용,"기타, 우둔",300g,,https://cr.shopping.naver.com/adcr.nhn?x=Ade0h1dvNfFp5%2B0IjoxAMf%2F%2F%2Fw%3D%3DsG8gnoB7N6V6bXr9KNtZL83O5FzT027fAcNUHdXzp%2FS8mYHVAePfhYk307zcXaFxDl4MYFDMN0TvO5hOp2tUew8i30QtKP1mA7BYZPpxeJLceHZ5T6o%2FKOxB%2BF2EdwDbSwj0xaT9YKsZ8lm3Fq7yQ1cam4jo4DXckC8xCADBtDRAhNaJEXNX8QHOF1Rf1wYe5hNAWEw0JCsb7LJXBJqKWV9015zgK%2BP5r4ZCysDfiDpWdMGz5pnLHa6n24BOt4DTqSllgQ%2BDJBgYqXQLQwoD08asJF1TG8DXvuOXRWh2aiSE1QmeK3ZPITzKHcbEnR%2BI8vn7seBDe%2Fkk%2Bjpi%2BCelEQ4tLgtFGN4lzyV0i4oEtVUBXfqiCwBtPYYwEdSt6i2JA0Dc3ia1Golb3PTT1hL11%2FCLt%2FUlVh1SQoC9q5oshhfhRDxw3lmAmMKHfUSlBc847W2n1HrKaBdHnbU%2BHwr8aSr5sDaVwylIyXUq%2B8CsAzSVpCZyGgkUIQv9YAR4CeZZ2uif8gPPD3vkbo5FyRqNxKCsDcK8ycJxjaBjh5juUFPUn%2FTiQjv4XImpKvFUCZQiM%2BqjdX7qndpp8mfFmqe7c%2Bo7TFP3Oa3NPDGyYE1NycqrZgv8v%2Bigj%2Bt67dfZFhk%2FYiQl2zkC4Pi8n5extwEU8tOR79U%2F6Az3gE9mQ%2Flgn57E%3D&nvMid=84172478061&catId=50004654
6627977739,27,육회 300g 도시락육회 직접제조마법가루소스 한우투뿔육회,육회실링포장400g (+6500원),26000,15,,16,1,단군마켓.,4000,육회용,"기타, 우둔",300g,,https://cr.shopping.naver.com/adcr.nhn?x=Ade0h1dvNfFp5%2B0IjoxAMf%2F%2F%2Fw%3D%3DsG8gnoB7N6V6bXr9KNtZL83O5FzT027fAcNUHdXzp%2FS8mYHVAePfhYk307zcXaFxDl4MYFDMN0TvO5hOp2tUew8i30QtKP1mA7BYZPpxeJLceHZ5T6o%2FKOxB%2BF2EdwDbSwj0xaT9YKsZ8lm3Fq7yQ1cam4jo4DXckC8xCADBtDRAhNaJEXNX8QHOF1Rf1wYe5hNAWEw0JCsb7LJXBJqKWV9015zgK%2BP5r4ZCysDfiDpWdMGz5pnLHa6n24BOt4DTqSllgQ%2BDJBgYqXQLQwoD08asJF1TG8DXvuOXRWh2aiSE1QmeK3ZPITzKHcbEnR%2BI8vn7seBDe%2Fkk%2Bjpi%2BCelEQ4tLgtFGN4lzyV0i4oEtVUBXfqiCwBtPYYwEdSt6i2JA0Dc3ia1Golb3PTT1hL11%2FCLt%2FUlVh1SQoC9q5oshhfhRDxw3lmAmMKHfUSlBc847W2n1HrKaBdHnbU%2BHwr8aSr5sDaVwylIyXUq%2B8CsAzSVpCZyGgkUIQv9YAR4CeZZ2uif8gPPD3vkbo5FyRqNxKCsDcK8ycJxjaBjh5juUFPUn%2FTiQjv4XImpKvFUCZQiM%2BqjdX7qndpp8mfFmqe7c%2Bo7TFP3Oa3NPDGyYE1NycqrZgv8v%2Bigj%2Bt67dfZFhk%2FYiQl2zkC4Pi8n5extwEU8tOR79U%2F6Az3gE9mQ%2Flgn57E%3D&nvMid=84172478061&catId=50004654
5694665986,28,[성강한우] 육회물회 밀키트 750g+한우육회 250g간편세트 (매콤/오리지널) 캠핑,육회150g+육수400g+야채100g+소면,31500,31,,9,1,성강한우,4000,육회용,"우둔, 설도",1000g,,https://cr.shopping.naver.com/adcr.nhn?x=Y3372ZU57vYOsHcsYBlfLf%2F%2F%2Fw%3D%3DszKp5PrZdhv2dMEtOUCdzMW7yhsNUlWP31DIYbNlAxvq%2BujfgJbNMB2WWL70VDrkeRtBc%2BK49vDtj17wgH9HYc0gAn8lD2%2BxrgblrBqYwPdUckd9Ca%2FSccvvQHwZvN6rS02nEjFkSPMLfCdohqonos87NLpZFqkX2nDPJ%2FkelCaaDvGCRBGe8cE%2F25t4YNqrZrFRN%2BLM1yJAr78kyjmQeuVavFoQZioHQNBzgV6NBWA5N6dfCYGih8yB4j8ESkGsqLs7slmiWUxilKIehUxomJquKWQN4b7WstTXVRp4V%2Fd2Kx7G3krbJiQXzryuwwOqJB6Kk2kCQkTDgI7Xzc0%2BqdKbMt8cO7R%2BAfXu4ZMtyfI5drU9gBvTOY8XVxGgpGxxdjJR1Ax0THdz7ryT75hc1CrGPfDegtZMhM2OUpmXCL6f4J6m8sCm9Wi968ZKeGrZ%2FRBgerdbu%2BRQNoL3PlZwrulasa3dxde4KBrOSgJ1fTLz51%2FQldvXhOPsiW66ybpGXRkYyxzSWynx%2BCeSlVTK3y6acLDEbAWMOz0TBl852UlpxHd%2Fe9O7h5kTsJz%2B8he%2BddXmFJVeV7im4LHwbWo%2FGL7PZPjlHZcmv5mVrnnPepcWr7VAb36ErED7xDOmVlGU69kCCaf%2B3bqF6IXDYildNxRmc3vwIJEF%2B2TOLGsa7og5ODIr9y55p2jKHcSl%2BGNf7hWw3%2BIByOa0jCVNQVnCDoA%3D%3D&nvMid=83239163944&catId=50004654
5171609782,29,한우 암소 투플러스 설깃살 설도살 300g 600g 1++,설깃머리살(구이용슬라이스)300g (+4500원),22500,215,136,185,1,소문난정육점,3000,"스테이크용, 구이용, 장조림용",설도,300g,,https://cr.shopping.naver.com/adcr.nhn?x=XCYGNgWNMVNGD8fWKqhgv%2F%2F%2F%2Fw%3D%3DsnnsxVmscYYvuH3LLnOUS50YukkiKEuTaPDjjtHS17f9soqKTQtz6LHzPlpXEHwF0RAUGASJmzsAjpTXKtBdqC8i30QtKP1mA7BYZPpxeJLceHZ5T6o%2FKOxB%2BF2EdwDbSwj0xaT9YKsZ8lm3Fq7yQ1cam4jo4DXckC8xCADBtDRAhNaJEXNX8QHOF1Rf1wYe5hNAWEw0JCsb7LJXBJqKWV9015zgK%2BP5r4ZCysDfiDpVRKEhNsw7vmP6J7VZDeTamqLR41Rk6oCD5RDUcdnq64asJF1TG8DXvuOXRWh2aiSE1QmeK3ZPITzKHcbEnR%2BI8WtLa%2BOZZhUh0pkyq16TOZ572xJLUsilyrSiIE4ZPiH5XfqiCwBtPYYwEdSt6i2JA1uplRSbMWFBkqyw%2Bgc%2BRjjavqI3AtSlT3vve%2FyNvXEXjrhOVHE59sEzj9g3ZjNx%2BXRB2x0LfdnqbN5Y7Rb3l2ShqOur1rX6d1S5skGLjHOwYpjyKZzDKosUOSs%2BVj9mBd86nLS%2F3X7qMebiQaPkYzCyDhrGiv3pglIs9%2BhhEPXIXNye9k3akbXZcS5H%2FclHelq6l%2FRpPXYxx%2FnzRZCdp185gMzng2akkbJBLahEMGkTO%2FLqGSXI1SEWHBEw0E3SGxyAhEKTy%2B0Zvtn8oYxIR0Q%3D%3D&nvMid=82716130926&catId=50004654
5171609782,29,한우 암소 투플러스 설깃살 설도살 300g 600g 1++,설깃머릿살(육사시미)300g (+4500원),22500,215,136,185,1,소문난정육점,3000,"스테이크용, 구이용, 장조림용",설도,300g,,https://cr.shopping.naver.com/adcr.nhn?x=XCYGNgWNMVNGD8fWKqhgv%2F%2F%2F%2Fw%3D%3DsnnsxVmscYYvuH3LLnOUS50YukkiKEuTaPDjjtHS17f9soqKTQtz6LHzPlpXEHwF0RAUGASJmzsAjpTXKtBdqC8i30QtKP1mA7BYZPpxeJLceHZ5T6o%2FKOxB%2BF2EdwDbSwj0xaT9YKsZ8lm3Fq7yQ1cam4jo4DXckC8xCADBtDRAhNaJEXNX8QHOF1Rf1wYe5hNAWEw0JCsb7LJXBJqKWV9015zgK%2BP5r4ZCysDfiDpVRKEhNsw7vmP6J7VZDeTamqLR41Rk6oCD5RDUcdnq64asJF1TG8DXvuOXRWh2aiSE1QmeK3ZPITzKHcbEnR%2BI8WtLa%2BOZZhUh0pkyq16TOZ572xJLUsilyrSiIE4ZPiH5XfqiCwBtPYYwEdSt6i2JA1uplRSbMWFBkqyw%2Bgc%2BRjjavqI3AtSlT3vve%2FyNvXEXjrhOVHE59sEzj9g3ZjNx%2BXRB2x0LfdnqbN5Y7Rb3l2ShqOur1rX6d1S5skGLjHOwYpjyKZzDKosUOSs%2BVj9mBd86nLS%2F3X7qMebiQaPkYzCyDhrGiv3pglIs9%2BhhEPXIXNye9k3akbXZcS5H%2FclHelq6l%2FRpPXYxx%2FnzRZCdp185gMzng2akkbJBLahEMGkTO%2FLqGSXI1SEWHBEw0E3SGxyAhEKTy%2B0Zvtn8oYxIR0Q%3D%3D&nvMid=82716130926&catId=50004654
5171609782,29,한우 암소 투플러스 설깃살 설도살 300g 600g 1++,설깃살(육회)600g (+18000원),36000,215,136,185,1,소문난정육점,3000,"스테이크용, 구이용, 장조림용",설도,300g,,https://cr.shopping.naver.com/adcr.nhn?x=XCYGNgWNMVNGD8fWKqhgv%2F%2F%2F%2Fw%3D%3DsnnsxVmscYYvuH3LLnOUS50YukkiKEuTaPDjjtHS17f9soqKTQtz6LHzPlpXEHwF0RAUGASJmzsAjpTXKtBdqC8i30QtKP1mA7BYZPpxeJLceHZ5T6o%2FKOxB%2BF2EdwDbSwj0xaT9YKsZ8lm3Fq7yQ1cam4jo4DXckC8xCADBtDRAhNaJEXNX8QHOF1Rf1wYe5hNAWEw0JCsb7LJXBJqKWV9015zgK%2BP5r4ZCysDfiDpVRKEhNsw7vmP6J7VZDeTamqLR41Rk6oCD5RDUcdnq64asJF1TG8DXvuOXRWh2aiSE1QmeK3ZPITzKHcbEnR%2BI8WtLa%2BOZZhUh0pkyq16TOZ572xJLUsilyrSiIE4ZPiH5XfqiCwBtPYYwEdSt6i2JA1uplRSbMWFBkqyw%2Bgc%2BRjjavqI3AtSlT3vve%2FyNvXEXjrhOVHE59sEzj9g3ZjNx%2BXRB2x0LfdnqbN5Y7Rb3l2ShqOur1rX6d1S5skGLjHOwYpjyKZzDKosUOSs%2BVj9mBd86nLS%2F3X7qMebiQaPkYzCyDhrGiv3pglIs9%2BhhEPXIXNye9k3akbXZcS5H%2FclHelq6l%2FRpPXYxx%2FnzRZCdp185gMzng2akkbJBLahEMGkTO%2FLqGSXI1SEWHBEw0E3SGxyAhEKTy%2B0Zvtn8oYxIR0Q%3D%3D&nvMid=82716130926&catId=50004654
